,0,1
251,-6.720857,-4.682383
252,-3.8678603,5.579996
253,-2.0256512,6.1009955
254,-2.0977426,6.16186
255,-2.1048708,6.0932436
256,-2.3736427,6.00256
257,5.355586,0.6708496
258,-1.4106114,4.657468
259,-3.70945,4.8355045
260,6.7715416,0.75540483
261,-3.1840014,-0.047143176
262,-3.4020576,-5.612302
263,8.017371,-1.6660839
264,6.2165627,0.7742544
265,9.190114,-1.3641988
266,9.158297,-1.3525826
267,9.467469,-1.0993274
268,9.740988,-2.2729464
269,5.1829753,-4.8557625
270,9.165965,-2.383328
271,5.338456,-4.3769965
272,4.66239,-5.082999
273,2.882253,-0.14369349
274,2.7653542,-1.9539789
275,-5.598401,1.2903131
276,-6.8396673,-2.0731893
277,0.65598965,0.94059867
278,4.049841,-0.16260967
279,4.8108473,-4.96499
280,-5.520238,-1.8218337
281,-10.4787445,1.2701375
282,-9.805072,0.9356099
283,-2.7955906,-4.383429
284,-2.73848,4.0967813
285,-3.3025424,-2.9761088
286,-0.97236335,-1.0435307
287,-3.050896,-4.359044
288,-5.509968,-0.75337857
289,-2.52617,7.0581512
290,-2.578676,6.77714
291,-1.984983,6.7659354
292,8.50118,-7.0279217
293,-6.1880035,-3.9404192
294,8.615816,-6.926504
295,6.4319353,0.45977414
296,4.86941,0.55310756
297,-3.4315739,6.7724485
298,4.2820215,-0.3370122
299,-10.427107,1.2467817
300,-10.506351,1.2642003
301,4.1131616,-0.47951892
302,3.9314723,-0.67976975
303,4.595381,-0.26804408
304,5.169483,-4.5837684
305,-0.09940055,4.699082
306,-1.6739507,6.051243
307,-2.9610522,0.4226111
308,5.9663944,0.18999428
309,7.975625,-6.4846478
310,-3.7606306,-1.8720485
311,-5.160614,-1.8035488
312,9.119994,-7.3485184
313,4.8989286,-4.9897747
314,4.4712486,-4.845254
315,3.6560335,17.907518
316,3.6492891,18.436176
317,4.8840337,-4.8479877
318,-4.2886186,5.3220754
319,-4.1389465,5.4242187
320,-4.2082057,5.3123727
321,9.390722,-7.1676073
322,2.032634,-3.519636
323,1.8666226,-3.7851784
324,1.7959,-3.9944525
325,4.4245405,-4.525643
326,4.4259796,-3.4021811
327,3.642732,18.73617
328,3.6452706,18.656816
329,-5.608662,-2.763787
330,8.373026,-6.764764
331,9.587963,-7.4094553
332,9.482262,-7.359616
333,9.510007,-7.3133955
334,4.896211,-0.9251625
335,5.3953705,1.4916514
336,5.3769627,1.5460193
337,5.5327015,1.3938984
338,6.3112173,0.7230573
339,5.2421055,-0.3909065
340,5.3750505,0.19509399
341,6.535668,-0.9549555
342,2.8392124,-2.836001
343,10.015871,-6.7233386
344,4.9862537,-0.32790548
345,-10.2355795,1.1220124
346,9.493249,-7.289085
347,-1.5134854,6.0422297
348,-6.915677,-4.831534
349,-6.837891,-4.8069935
350,-4.9966307,-0.6714258
351,9.392614,-7.2803984
352,9.324917,-7.259012
353,8.889094,-1.5800465
354,9.271094,-2.2133095
355,-1.8793935,5.316838
356,7.096877,-5.7538533
357,9.809183,-2.2048852
358,9.7560005,-2.3654618
359,8.76351,-1.7127365
360,9.741078,-2.4440458
361,8.051337,-6.521799
362,-5.4363356,-1.7382143
363,-4.942033,-1.4265022
364,-3.3466747,-0.41560963
365,9.458702,-1.2778233
366,9.541289,-1.2988161
367,9.303439,-7.278043
368,-4.9010563,-0.11413443
369,-4.7296934,-0.8130339
370,-5.717703,-1.388504
371,9.128579,-2.634899
372,8.952579,-1.9153972
373,4.1270657,-0.7701448
374,7.7831655,-1.8053987
375,7.6708183,-1.415507
376,7.9107895,-3.8949792
377,6.4184303,-0.46021515
378,9.847146,-2.5379841
379,7.639433,-4.083226
380,7.7294817,-4.0126796
381,7.5241923,-4.0360537
382,7.0222445,-4.1987863
383,7.096864,-3.988564
384,6.934936,-3.8363738
385,6.9525504,-4.032736
386,4.572765,0.35422677
387,6.336535,-0.16571388
388,7.692974,-4.0427556
389,3.6428652,18.202467
390,5.688775,0.621069
391,9.147789,-7.275152
392,9.616063,-6.945986
393,-4.6742206,-0.31455326
394,-4.38339,-0.26399502
395,-6.773643,-0.841166
396,-7.0243416,-0.46164232
397,-6.249341,-0.6552984
398,-5.9429116,-0.71429163
399,-6.828157,-0.57123137
400,-3.774162,6.63104
401,-1.8120495,6.0073156
402,2.785288,-2.9611096
403,7.792739,-3.785936
404,5.6196766,-5.1884174
405,6.334273,0.049952257
406,6.7005663,0.72502065
407,-2.1440227,5.8662972
408,0.502612,4.2188034
409,2.209744,-3.448887
410,9.54378,-1.1392862
411,-5.595502,2.8638074
412,4.1945424,0.9905505
